ID	compound_name	smiles	minor_major	depth	parent	pathway_id	pathway_name
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/2ac17ceb-4a4f-453d-9147-7184238e9ec3/structure/61d185b6-907f-45e2-b00d-de3dd8367574	Bupirimate	CCCCC1=C(N=C(NCC)N=C1C)OS(=O)(=O)N(C)C		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/71288c6c-909f-49ed-82f4-98db48a288a8	Bupirimate
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/41014c25-478b-4ee2-bdef-9557e6e7fcf4/structure/bb6ebfd1-a2c8-4cdd-8931-63880227bc61	DE-B (5-butyl-2-amino-6methylpyrimidin-4-yldimethylsulphamate)	CCCCC1=C(N=C(N)N=C1C)OS(=O)(=O)N(C)C		1	CCCCC1=C(N=C(NCC)N=C1C)OS(=O)(=O)N(C)C	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/71288c6c-909f-49ed-82f4-98db48a288a8	Bupirimate
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/3804e16c-31b1-45d8-aaf0-a6260e056aef/structure/4a29ddf1-8fe8-473a-88b8-76e85c8b7859	BF12	CC(C)NC(=O)NC1=CC=CC=C1		2	CC(C)N1/C(=N/C(C)(C)C)/S(=O)CN(C2=CC=CC=C2)C1=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/82af87c8-35d8-4256-a4a8-3f32fdedb254	Buprofezin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/167fca9b-6fca-4a1f-bb48-8618a6e31d83/structure/45137bdc-d4e1-4760-8448-ec6e4855aafe	BF2	CC(C)N1/C(=N/C(C)(C)C)/SCN(C2=CC=C(C=C2)O)C1=O		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/82af87c8-35d8-4256-a4a8-3f32fdedb254	Buprofezin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/34f67030-d42b-44a0-80bb-bd2a41a4fe42/structure/4c014b01-0d7b-49dd-8c24-4d9aef7de95d	BF22	C1=C(C=CC(=C1)O)N		3	CC(C)NC(=O)NC1=CC=CC=C1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/82af87c8-35d8-4256-a4a8-3f32fdedb254	Buprofezin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/2c376a23-d424-4b6a-947e-94d6d69bed02/structure/01734d06-2bb4-4ab5-b53b-4423acffbf57	BF10	CC(C)N1/C(=N/C(C)(C)C)/S(=O)CN(C2=CC=CC=C2)C1=O		1	CC(C)N1/C(=N/C(C)(C)C)/SCN(C2=CC=CC=C2)C1=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/82af87c8-35d8-4256-a4a8-3f32fdedb254	Buprofezin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e0a65a8e-3d15-4e2c-95c8-9db60b3ed07b/structure/b0b008b1-0db0-4cc6-a0bb-414344d816a1	BF9	CC(C)(C)N1C(=O)N(CSC1=O)C2=CC=CC=C2		1	CC(C)N1/C(=N/C(C)(C)C)/SCN(C2=CC=CC=C2)C1=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/82af87c8-35d8-4256-a4a8-3f32fdedb254	Buprofezin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/450d0a99-6a2c-4f95-9c2a-5bf6c34f207c/structure/8b2c740c-42f8-4dfa-8f71-183c9754186c	Buprofezin	CC(C)N1/C(=N/C(C)(C)C)/SCN(C2=CC=CC=C2)C1=O		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/82af87c8-35d8-4256-a4a8-3f32fdedb254	Buprofezin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/74ce0533-fb2d-42c6-a102-15c34f371923/structure/7f143531-c4a5-4f66-a6c0-b6c516be0028	BF11	CC(C)N(C(=O)NC1=CC=CC=C1)C(=O)NC(C)(C)C		2	CC(C)N1/C(=N/C(C)(C)C)/S(=O)CN(C2=CC=CC=C2)C1=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/82af87c8-35d8-4256-a4a8-3f32fdedb254	Buprofezin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/0e59ed9c-0c73-4c31-884a-ee362e8c016d/structure/0d1367e2-c650-4455-9243-96bf87aed567	BF19	CC(C)(C)NC1=NC(=O)N(CS1)C2=CC=CC=C2		1	CC(C)N1/C(=N/C(C)(C)C)/SCN(C2=CC=CC=C2)C1=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/82af87c8-35d8-4256-a4a8-3f32fdedb254	Buprofezin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/000160cf-d55b-4b96-87b8-4c1b1193d425/structure/c9f3a632-1fbe-4dc4-bcc3-d6e2dec0023d	Butralin	CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-]		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/783529fb-e0cc-4358-8139-9bc79c46ad96	Butralin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/63dad58d-819f-40db-a97e-c554d2e27f0b/structure/3eb7d160-419e-489a-82c4-77922cc77a04	DNTBA 4-tert-butyl-2,6-dinitroaniline	CC(C)(C)C1=CC(=C(C(=C1)[N+](=O)[O-])N)[N+](=O)[O-]		1	CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-]	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/783529fb-e0cc-4358-8139-9bc79c46ad96	Butralin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/5855469d-5893-4ff2-b804-76d589d7bc73/structure/1f2aa454-fd18-4c31-afa3-313e830f5260	methyl-2-butyl sulfone	CCC(C)S(=O)(=O)C		1	CCC(C)SP(=O)(OCC)SC(C)CC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/75091050-39a6-4509-8e8f-06747dd6f272	Cadusafos
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/eb1f4fe1-d386-40be-aa35-6aaeee8ae5a1/structure/b11d6143-30ad-4887-b582-cf091b95c668	2-butane sulfonic acid	CCC(C)S(=O)(=O)O	minor	2	CCC(C)S(=O)(=O)C	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/75091050-39a6-4509-8e8f-06747dd6f272	Cadusafos
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/27a5ca90-6fef-4d32-b5cb-a89b4dc59f81/structure/dc0954cd-d162-4e8e-a380-46a52a3aef14	Cadusafos	CCC(C)SP(=O)(OCC)SC(C)CC		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/75091050-39a6-4509-8e8f-06747dd6f272	Cadusafos
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/fab68c4d-4b56-4490-8109-1b40644199a7/structure/8782e6c3-563a-40b8-8af3-2ff388a03c09	THPAM	C1=CCC(C(C1)C(=O)N)C(=O)O		2	C1=CCC2C(C1)C(=O)NC2=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/d7299054-93aa-4196-9d3e-5e13f2b3561b	Captan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/5494dd52-a331-4a12-addd-90cff0c84442/structure/cb6b6a67-52c8-4d8b-a40a-f52a1df7cffb	THPI	C1=CCC2C(C1)C(=O)NC2=O		1	C1=CCC2C(C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/d7299054-93aa-4196-9d3e-5e13f2b3561b	Captan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/dabf189e-ad57-4ea8-a5ec-55db0576e7a8/structure/d13f2da5-e84f-4ce3-9238-2e5ba34eff26	Trichloromethanethiol	C(Cl)(Cl)(Cl)S		1	C1=CCC2C(C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/d7299054-93aa-4196-9d3e-5e13f2b3561b	Captan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/53614204-bcb8-4d99-96e0-3ecf9441e058/structure/2e1a9263-4c20-45a7-b7f1-ddf4529603be	THPI epoxid	C1C2C(CC3C1O3)C(=O)NC2=O		2	C1=CCC2C(C1)C(=O)NC2=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/d7299054-93aa-4196-9d3e-5e13f2b3561b	Captan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/847ae922-b64d-4586-ac06-82c8cbc05063/structure/268c5934-a282-4945-a88d-6778a36f1767	THPAI	C1=CCC(C(C1)C(=O)O)C(=O)O		3	C1=CCC(C(C1)C(=O)N)C(=O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/d7299054-93aa-4196-9d3e-5e13f2b3561b	Captan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/60e37c38-23c2-4cbb-b3d8-b38e8d2561c6/structure/88b00c58-8267-4670-af76-ff9e312e162e	Captan	C1=CCC2C(C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/d7299054-93aa-4196-9d3e-5e13f2b3561b	Captan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/80913422-6581-4166-a2c0-5f298b9c6922/structure/88f8e6fc-79e6-48c5-bf5e-84503c1755a9	THPI Diol	C1C2C(CC(C1O)O)C(=O)NC2=O		3	C1C2C(CC3C1O3)C(=O)NC2=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/d7299054-93aa-4196-9d3e-5e13f2b3561b	Captan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/52c2d3b7-d72f-41d1-b372-45d971a7154e/structure/65102e95-cd0b-47bd-b5b9-c6e918c78b11	NQ	C1=CC2=C(C=C1)C(=O)C=CC2=O		3	C1=CC2=C(C=CC(=C2C=C1)O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/28889e09-2bc6-47bd-a1a0-122293581ad7	Carbaryl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/437b0fa2-bdbf-45df-9c69-d710a99d420f/structure/ea65029e-0944-4232-a448-a1ff223fd0d8	1-napthyl-(hydroxymethyl)-carbamate MC	C1=CC2=C(C=C1)C(=CC=C2)OC(=O)NCO		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/28889e09-2bc6-47bd-a1a0-122293581ad7	Carbaryl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/7abdf20d-38f2-4da2-afbd-7d9efb028cb2/structure/89afed3f-e640-4815-a2a8-61166a534516	1,4-Dihydroxynaphthalene	C1=CC2=C(C=CC(=C2C=C1)O)O		2	C1=CC2=C(C=C1)C(=CC=C2)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/28889e09-2bc6-47bd-a1a0-122293581ad7	Carbaryl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/b68871c1-7ee9-4a82-9ff6-f7f94d675903/structure/8af89826-7f76-4737-bd8b-9d5b04bd44c3	Carbaryl	CNC(=O)OC1=CC=CC2=C1C=CC=C2		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/28889e09-2bc6-47bd-a1a0-122293581ad7	Carbaryl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/0b1b0b11-c19b-46d1-be85-3339be521106/structure/16300d20-55a3-42f4-b7a0-e301ecb4b1c3	1-Napthol	C1=CC2=C(C=C1)C(=CC=C2)O		1	CNC(=O)OC1=CC=CC2=C1C=CC=C2	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/28889e09-2bc6-47bd-a1a0-122293581ad7	Carbaryl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/aef7695c-e345-4ba2-8a66-89c42c570533/structure/f13564d5-23b7-421d-9c12-1dfe83b29e05	Carbendazim	COC(=O)NC1=NC2=C(C=CC=C2)N1		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1573e7e3-5180-4266-a9cf-4070858ae9eb	Carbendazim
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/53b22ee2-a22f-49c9-ab8a-679005eddd38/structure/8c41c22c-2ea3-4709-94da-e90c0f37d21e	2-AB (2-Amine-1H-benzimidazole)	C1=CC2=C(C=C1)N=C(N)N2		1	COC(=O)NC1=NC2=C(C=CC=C2)N1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1573e7e3-5180-4266-a9cf-4070858ae9eb	Carbendazim
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/cbd9060a-b57b-4446-87a9-c8addb66915f/structure/5c3bb44a-fb13-4185-9c89-a78e38aee730	RP 12913	CC1C(=O)N(C2=CC=CC=C2)C(=O)O1		2	CC(C(=O)NC(=O)O)OC(=O)NC1=CC=CC=C1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/b576afad-0a8e-4e0e-9dde-7a0d2cab42f1	Carbetamide
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/0d1caa45-457a-40d4-b2dc-93a972aabf1d/structure/659c7501-00e7-48a2-913b-f0f4fbaf585b	Carbetamide	CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/b576afad-0a8e-4e0e-9dde-7a0d2cab42f1	Carbetamide
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8f02d71a-c959-402d-91f7-c871a88882b4/structure/7e0d6c79-d1b3-44a9-977f-265477b70ca1	RP 10810	CC(C(=O)NC(=O)O)OC(=O)NC1=CC=CC=C1		1	CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/b576afad-0a8e-4e0e-9dde-7a0d2cab42f1	Carbetamide
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/6d01b6b2-6bdc-452b-b815-bfbc8c867c33/structure/20d85789-c6a1-42d3-97bd-833a06ef925c	RP 29922	CC1C(=O)N(C2=CC=C(C=C2)O)C(=O)O1		3	CC1C(=O)N(C2=CC=CC=C2)C(=O)O1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/b576afad-0a8e-4e0e-9dde-7a0d2cab42f1	Carbetamide
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/19f1af04-347e-4bcc-b1cb-6996f7566d94/structure/b188f27c-4537-4fdf-9ce6-1e9afa496d95	RP 39791	CC(C(=O)NC1=CC=CC=C1)O		3	CC1C(=O)N(C2=CC=CC=C2)C(=O)O1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/b576afad-0a8e-4e0e-9dde-7a0d2cab42f1	Carbetamide
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee/structure/50339fa2-80df-4a6b-b4cb-75b4764830f8	Carbofuran	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/460a475d-0c46-436c-abc0-ceab66fc4784	Carbofuran
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/38ad016f-20bb-4e8d-ba72-2de8e14b24bc/structure/49153508-5a02-4335-9306-f54129eacece	Carbofuran-phenol, 7-phenol	CC1(C)CC2=CC=CC(=C2O1)O		1	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/460a475d-0c46-436c-abc0-ceab66fc4784	Carbofuran
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e78f33f1-0f84-42cc-b033-2f04370ad324/structure/80e35405-1fb7-495e-bec0-ea38a1c5670d	3-OH-carbofuran	CC1(C)C(C2=CC=CC(=C2O1)OC(=O)NC)O		1	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/460a475d-0c46-436c-abc0-ceab66fc4784	Carbofuran
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/20b99649-55bc-415b-b464-1f5623b02f8e/structure/b9e32b93-b988-4cb9-bd18-e4295ef3613f	3-keto-7-phenol	CC1(C)C(=O)C2=CC=CC(=C2O1)O		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/460a475d-0c46-436c-abc0-ceab66fc4784	Carbofuran
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e54556b3-1ebc-4062-a64e-73c1a49b4522/structure/379083d6-ae83-4618-bf99-fde02264ea53	3-keto-carbofuran	CC1(C)C(=O)C2=CC=CC(=C2O1)OC(=O)NC		2	CC1(C)C(C2=CC=CC(=C2O1)OC(=O)NC)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/460a475d-0c46-436c-abc0-ceab66fc4784	Carbofuran
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f2bb2ed1-efa5-40f3-8d38-aa5d27998d00/structure/2315f92d-c3d7-4ed0-b43b-7236fe069ae4	3-OH-7-phenol	CC1(C)C(C2=CC=CC(=C2O1)O)O		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/460a475d-0c46-436c-abc0-ceab66fc4784	Carbofuran
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f71f2a92-5226-4e5c-af5e-bf9d10079588/structure/3a4678f9-55aa-4f79-be03-b0d872f9f6e6	3-OH-carbosulfan	CCCCN(CCCC)S(=O)(=O)N(C)C(=O)OC1=C2C(=CC=C1)C(C(C)(C)O2)O		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1b408c15-ce9c-4e81-86f7-27989bf4c691	Carbosulfan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d883cd74-2373-4c64-94e6-e01ff6773fec/structure/47683a62-6508-43a9-91db-bb075f35f67d	Dibutylamine	CCCCNCCCC		1	CCCCN(CCCC)SN(C)C(=O)OC1=C2C(=CC=C1)CC(C)(C)O2	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1b408c15-ce9c-4e81-86f7-27989bf4c691	Carbosulfan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/38ad016f-20bb-4e8d-ba72-2de8e14b24bc/structure/49153508-5a02-4335-9306-f54129eacece	Carbofuran-phenol, 7-phenol	CC1(C)CC2=CC=CC(=C2O1)O		2	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1b408c15-ce9c-4e81-86f7-27989bf4c691	Carbosulfan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e54556b3-1ebc-4062-a64e-73c1a49b4522/structure/379083d6-ae83-4618-bf99-fde02264ea53	3-keto-carbofuran	CC1(C)C(=O)C2=CC=CC(=C2O1)OC(=O)NC		3	CC1(C)C(C2=CC=CC(=C2O1)OC(=O)NC)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1b408c15-ce9c-4e81-86f7-27989bf4c691	Carbosulfan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/3d7f4921-a730-4def-b248-2828fd26f119/structure/f78b70c3-4593-4318-b22b-722e74176bcd	Carbosulfan	CCCCN(CCCC)SN(C)C(=O)OC1=C2C(=CC=C1)CC(C)(C)O2		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1b408c15-ce9c-4e81-86f7-27989bf4c691	Carbosulfan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e8d09bb4-b56c-40e6-b497-d802e530eaee/structure/50339fa2-80df-4a6b-b4cb-75b4764830f8	Carbofuran	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC		1	CCCCN(CCCC)SN(C)C(=O)OC1=C2C(=CC=C1)CC(C)(C)O2	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1b408c15-ce9c-4e81-86f7-27989bf4c691	Carbosulfan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e78f33f1-0f84-42cc-b033-2f04370ad324/structure/80e35405-1fb7-495e-bec0-ea38a1c5670d	3-OH-carbofuran	CC1(C)C(C2=CC=CC(=C2O1)OC(=O)NC)O		2	CC1(C)CC2=CC=CC(=C2O1)OC(=O)NC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1b408c15-ce9c-4e81-86f7-27989bf4c691	Carbosulfan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/7515a622-8518-493e-9e8c-673271d165bd/structure/c0b2f8fc-d578-40d7-83e9-7b99db2dc508	3-keto-carbosulfan	CCCCN(CCCC)S(=O)(=O)N(C)C(=O)OC1=C2C(=CC=C1)C(=O)C(C)(C)O2		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1b408c15-ce9c-4e81-86f7-27989bf4c691	Carbosulfan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/302a374f-4e49-4d20-acec-9ca3d3cac21f/structure/252fd54b-ce8e-489e-84db-c80f97f184e9	Carbosulfan-sulfone	CCCCN(CCCC)S(=O)(=O)N(C)C(=O)OC1=C2C(=CC=C1)CC(C)(C)O2		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1b408c15-ce9c-4e81-86f7-27989bf4c691	Carbosulfan
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/c6f8589f-d80f-41c3-9cfb-58665af1216e/structure/4cd457eb-990d-41e7-96cd-66deba6fb049	M13 P/V-54	CC1=C(C(=O)N)S(=O)CCO1		2	CC1=C(C(=O)NC2=CC=CC=C2)S(=O)CCO1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/577313de-b9df-4886-a48f-982b65c5d671	Carboxin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/b3506416-f866-44d3-aed4-30b4be399c60/structure/1467f8f7-e86d-4e91-8642-bcde2f5ce39c	M5/M7, diastereomers	CC1(C(C(=O)NC2=CC=CC=C2)SCCO1)O		1	CC1=C(C(=O)NC2=CC=CC=C2)SCCO1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/577313de-b9df-4886-a48f-982b65c5d671	Carboxin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/48599b0e-540f-4314-a3a6-3efecc176b3b/structure/0254dc50-0bd7-416b-9c7f-88e3e9b796a1	Carboxin	CC1=C(C(=O)NC2=CC=CC=C2)SCCO1		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/577313de-b9df-4886-a48f-982b65c5d671	Carboxin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/93631b75-2216-401b-acc6-06f843cb6e13/structure/98069014-89ed-48f9-b3de-817535fa0ce7	M9	CC1(C(C(=O)NC2=CC=CC=C2)S(=O)CCO1)O		2	CC1(C(C(=O)NC2=CC=CC=C2)SCCO1)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/577313de-b9df-4886-a48f-982b65c5d671	Carboxin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/c5e4ce09-4f02-4786-b70b-441832a33033/structure/e5e4c3bc-0773-4e0e-8d77-fb7cd5341a70	M17	C1=CC=C(C=C1)NC(=O)CS(=O)CCO		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/577313de-b9df-4886-a48f-982b65c5d671	Carboxin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/5b1e90fe-b53d-4cac-b005-d0d0825ecc47/structure/26ddd548-1881-4a31-b5e5-cd69cc402646	M12-P	C1=CC=C(C=C1)NC(=O)C(C(=O)O)O		3	CC1=C(C(=O)NC2=CC=CC=C2)S(=O)(=O)CCO1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/577313de-b9df-4886-a48f-982b65c5d671	Carboxin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9c7fd746-a380-4509-a58d-9fc55997fded/structure/877bea11-d056-44cf-a595-646a33ceb758	M1 (P/V-10)	C=CS(=O)(=O)CC(=O)NC1=CC=CC=C1		3	CC1(C(C(=O)NC2=CC=CC=C2)S(=O)CCO1)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/577313de-b9df-4886-a48f-982b65c5d671	Carboxin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/b2350c57-edbd-4bdc-a156-7e4b5a4b611f/structure/65c28bd1-a1a4-48ba-aa28-24deb07b0798	Carboxin sulfone M0	CC1=C(C(=O)NC2=CC=CC=C2)S(=O)(=O)CCO1		2	CC1=C(C(=O)NC2=CC=CC=C2)S(=O)CCO1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/577313de-b9df-4886-a48f-982b65c5d671	Carboxin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/178fc504-ebcc-481e-85b6-341343e3dda7/structure/98f96c1a-b53e-472c-b48e-b3004bd44457	M8 additional	CC1C(C(=O)NC2=CC=CC=C2)(O)S(=O)CCO1		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/577313de-b9df-4886-a48f-982b65c5d671	Carboxin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/7856249f-c363-4f1f-a83a-c888c41ac642/structure/dbc36b64-09c8-40bd-b293-9787b5a52a56	M8	CSC(=O)C(=O)NC1=CC=CC=C1		2	CC(=O)OCCSC(=O)C(=O)NC1=CC=CC=C1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/577313de-b9df-4886-a48f-982b65c5d671	Carboxin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e20c4aa0-f4c4-4534-8b49-6002a6ac5ffd/structure/723bd57a-2054-4cf3-8a4b-2b4c89ad0c47	Carboxin sulfoxide P/V-16 M4	CC1=C(C(=O)NC2=CC=CC=C2)S(=O)CCO1		1	CC1=C(C(=O)NC2=CC=CC=C2)SCCO1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/577313de-b9df-4886-a48f-982b65c5d671	Carboxin
